Internal ID,Item Name,Item Code
58660,ตรายางหมึกในตัว (ด่วนที่สุด) SANBY TS-22,2CT-OS-01-034
58661,ตรายางหมึกในตัว (ด่วนมาก) SANBY TS-1,2CT-OS-01-035
58662,ตรายางหมึกในตัว (ต้นฉบับ) SANBY TS-3,2CT-OS-01-036
58663,ตรายางหมึกในตัว (ยกเลิก) SANBY TS-8,2CT-OS-01-037
58664,ตรายางหมึกในตัว (รับเงินแล้ว) SANBY TS-25,2CT-OS-01-038
58665,ตรายางหมึกในตัว (รับรองสำเนาถุกต้อง) SANBY TS-28,2CT-OS-01-039
58666,ตรายางหมึกในตัว (สำเนา) SANBY TS-5,2CT-OS-01-040
58667,ตรายางหมึกในตัว (สำเนาคู่ฉบับ) SANBY TS-26,2CT-OS-01-041
58668,ตรายางหมึกในตัว (สำเนาถูกต้อง) SANBY TS-6,2CT-OS-01-042
58669,ตรายางหมึกในตัว i-stamper จ่ายแล้ว PT01,2CT-OS-01-043
58670,ตรายางหมึกในตัว SANBY AIRFREIGHT,2CT-OS-01-044
58671,ตรายางหมึกในตัว SANBY B-2 BY HAND,2CT-OS-01-045
58672,ตรายางหมึกในตัว SANBY BACKORDER,2CT-OS-01-046
58673,ตรายางหมึกในตัว SANBY C-19 CREDIT,2CT-OS-01-047
58674,ตรายางหมึกในตัว SANBY C.O.D.,2CT-OS-01-048
58675,ตรายางหมึกในตัว SANBY E-5 ENTERED,2CT-OS-01-049
58676,ตรายางหมึกในตัว SANBY F-25 FAXED,2CT-OS-01-050
58677,ตรายางหมึกในตัว SANBY F-9 FAX IN,2CT-OS-01-051
58678,ตรายางหมึกในตัว SANBY I-5 IN,2CT-OS-01-052
58679,ตรายางหมึกในตัว SANBY INSPECTED,2CT-OS-01-053
58680,ตรายางหมึกในตัว SANBY NOTNEGOTIABLEA/CPAYEEONLY,2CT-OS-01-054
58681,ตรายางหมึกในตัว SANBY P-2 PAID,2CT-OS-01-055
58682,ตรายางหมึกในตัว SANBY PERSONAL,2CT-OS-01-056
58683,ตรายางหมึกในตัว SANBY PRINTEDMATTER,2CT-OS-01-057
58684,ตรายางหมึกในตัว SANBY R-17 REVISED,2CT-OS-01-058
58685,ตรายางหมึกในตัว SANBY TOPSECRET,2CT-OS-01-059
58686,ตรายางหมึกในตัว SANBY TS- 13 รับแล้ว,2CT-OS-01-060
58687,ตรายางหมึกในตัว SANBY TS-10 ตรวจแล้ว,2CT-OS-01-061
58688,ตรายางหมึกในตัว SANBY TS-11 ลงบัญชีแล้ว,2CT-OS-01-062
58689,ตรายางหมึกในตัว SANBY TS-12 ส่งแล้ว,2CT-OS-01-063
58690,ตรายางหมึกในตัว SANBY TS-7 อนุมัติ,2CT-OS-01-064
58691,ตรายางหมึกในตัว SANBY U-1 URGENT,2CT-OS-01-065
58692,ตรายางหมึกในตัว SANBY VIAAIRMAIL,2CT-OS-01-066
58693,ตรายางหมึกในตัว SANBY ลงทะเบียน,2CT-OS-01-067
58694,ตรายางหมึกในตัว SANBY ลับ,2CT-OS-01-068
58695,ตรายางหมึกในตัว SANBY สิ่งตีพิมพ์,2CT-OS-01-069
58696,ตรายางหมึกในตัว SHINY RECEIVED/วันที่S-402RE,2CT-OS-01-070
58697,ที่แขวนตรายาง Robin 1 ชั้น 10 ช่อง 331 ดำ,2CT-OS-01-071
58698,ที่แขวนตรายาง WG-10 1 ชั้น,2CT-OS-01-072
58699,ที่แขวนตรายาง WG-16 2 ชั้น,2CT-OS-01-073
58700,ที่แขวนตรายาง โรบิน No.330 1 ชั้น 8 ช่อง ดำ,2CT-OS-01-074
58701,ที่แขวนตรายาง โรบิน No.330 1 ชั้น 8 ช่อง ฟ้า,2CT-OS-01-075
58702,ที่แขวนตรายาง โรบิน No.332 2 ชั้น 18 ช่อง ดำ,2CT-OS-01-076
58703,ที่แขวนตรายาง โรบิน No.332 2 ชั้น 18 ช่อง ฟ้า,2CT-OS-01-077
58704,แท่นประทับตรา Horse E02 แดง,2CT-OS-01-078
58705,แท่นประทับตรา Horse E02 น้ำเงิน,2CT-OS-01-079
58706,แท่นประทับตรา Horse No.00 แดง+น้ำเงิน,2CT-OS-01-080
58707,แท่นประทับตรา Horse No.1 แดง,2CT-OS-01-081
58708,แท่นประทับตรา Horse No.1 แท่นเปล่า,2CT-OS-01-082
58709,แท่นประทับตรา Horse No.1 น้ำเงิน,2CT-OS-01-083
58710,แท่นประทับตรา Horse No.2 ดำ,2CT-OS-01-084
58711,แท่นประทับตรา Horse No.2 แดง,2CT-OS-01-085
58712,แท่นประทับตรา Horse No.2 แท่นเปล่า,2CT-OS-01-086
58713,แท่นประทับตรา Horse No.3 ดำ,2CT-OS-01-087
58714,แท่นประทับตรา Horse No.3 แดง,2CT-OS-01-088
58715,แท่นประทับตรา Horse No.3 น้ำเงิน,2CT-OS-01-089
58716,แท่นประทับตรา Horse No.4 แดง,2CT-OS-01-090
58717,แท่นประทับตรา Horse No.4 น้ำเงิน,2CT-OS-01-091
58718,แท่นประทับตรา Horse พลาสติก No.2 ดำ,2CT-OS-01-092
58719,แท่นประทับตรา Horse พลาสติก No.2 แดง,2CT-OS-01-093
58720,แท่นประทับตรา Horse พลาสติก No.2 น้ำเงิน,2CT-OS-01-094
58721,แท่นประทับตรา Lancer No.2 ดำ,2CT-OS-01-095
58722,แท่นประทับตรา Lancer No.2 แดง,2CT-OS-01-096
58723,แท่นประทับตรา Lancer No.2 น้ำเงิน,2CT-OS-01-097
58724,แท่นประทับตรา ตราม้า No.00 แดง+ดำ,2CT-OS-01-098
58725,แท่นประทับตรา ตราม้า No.2 น้ำเงิน,2CT-OS-01-099
58726,หมึกเติมตรายาง SANBY 10 cc น้ำเงิน,2CT-OS-01-100
58727,หมึกเติมตรายาง trodat 7011 28มล เขียว,2CT-OS-01-101
58728,หมึกเติมตรายาง Trodat 7011 น้ำเงิน,2CT-OS-01-102
58729,หมึกเติมตรายางหมึกในตัว SANBY 10 cc แดง,2CT-OS-01-103
58730,หมึกเติมตรายางหมึกในตัว Xstamper ดำ,2CT-OS-01-104
58731,หมึกเติมตรายางหมึกในตัว Xstamper แดง,2CT-OS-01-105
58732,หมึกเติมแท่นประทับ ตราม้า 28 CC ม่วง,2CT-OS-01-106
58733,หมึกเติมแท่นประทับตรา Horse 28 cc เขียว,2CT-OS-01-107
58734,หมึกเติมแท่นประทับตรา Horse 28 cc ดำ,2CT-OS-01-108
58735,หมึกเติมแท่นประทับตรา Horse 28 cc แดง,2CT-OS-01-109
58736,หมึกเติมแท่นประทับตรา Horse 28 cc น้ำเงิน,2CT-OS-01-110
58737,หมึกเติมแท่นประทับตรา Horse 30 cc แดง,2CT-OS-01-111
58738,หมึกเติมแท่นประทับตรา Horse 30 cc น้ำเงิน,2CT-OS-01-112
58739,หมึกเติมแท่นประทับตรา NANMEE 23 cc ดำ,2CT-OS-01-113
58740,หมึกเติมแท่นประทับตรา NANMEE 23 cc แดง,2CT-OS-01-114
58741,หมึกเติมแท่นประทับตรา NANMEE 23 cc น้ำเงิน,2CT-OS-01-115
58742,หมึกเติมแท่นประทับตรา trodat 7011 28 ml ดำ,2CT-OS-01-116
73162,ตรายางวันที่มีข้อความ BENNON PAID,2CT-OS-01-117
73163,ตรายางหมึกในตัว Shiny S300 วันที่ไทย เลขไทย,2CT-OS-01-118
73164,ตรายางหมึกในตัว Sanby สำเนาถูกต้อง น้ำเงิน,2CT-OS-01-119
73165,ตรายางหมึกในตัว Sanby สำเนาคู่ฉบับ  น้ำเงิน,2CT-OS-01-120
73166,ตรายางวันที่มีข้อความ BENNON จ่ายแล้ว,2CT-OS-01-121
73167,หมึกเติมแท่นประทับ ตราช้าง 28 มล. แดง,2CT-OS-01-122
73168,หมึกเติมแท่นประทับ ตราช้าง 28 มล. น้ำเงิน,2CT-OS-01-123
73169,หมึกเติมตรายาง A-line AL150N 30cc แดง,2CT-OS-01-124
73170,หมึกเติมตรายาง A-line AL150N 30cc น้ำเงิน,2CT-OS-01-125
87874,ตรายางหมึกในตัว (CANCELLED) SANBY DRAFT,2CT-OS-01-126
87875,ตรายางหมึกในตัว SANBY P-4 PAID,2CT-OS-01-127
87876,ตรายางหมึกในตัว SANBY R-6 RECEIVED,2CT-OS-01-128
87877,ตรายางหมึกในตัว SANBY RECEIVED,2CT-OS-01-129
87899,แท่นประทับตรา Horse No.00 แดง+ม่วง,2CT-OS-01-130
87960,หมึกเติมตรายาง Xstamper 10 cc น้ำเงิน,2CT-OS-01-131
90428,ตรายางข้อความ ข้อความ สำเนา,2CT-OS-01-133
61070,เข็มหมุด TW ขาวมุขล้วน,2CT-OS-02-001
61071,เครื่องยิงบอร์ด MAX TG-HC,2CT-OS-02-002
61072,เครื่องยิงบอร์ด เอลเฟ่น No.610,2CT-OS-02-003
61073,เครื่องเย็บกระดาษ Aroma AHS-24,2CT-OS-02-004
61074,เครื่องเย็บกระดาษ AROMA HD-10,2CT-OS-02-005
61075,เครื่องเย็บกระดาษ AROMA HD-10NR,2CT-OS-02-006
61076,เครื่องเย็บกระดาษ AROMA HD-45N,2CT-OS-02-007
61077,เครื่องเย็บกระดาษ AROMA HD-45NR,2CT-OS-02-008
61078,เครื่องเย็บกระดาษ AROMA HD-B8ER,2CT-OS-02-009
61079,เครื่องเย็บกระดาษ DELI 329,2CT-OS-02-010
61080,เครื่องเย็บกระดาษ DELI DL-E0399,2CT-OS-02-011
61081,เครื่องเย็บกระดาษ Horse HD-10EE,2CT-OS-02-012
61082,เครื่องเย็บกระดาษ Horse HD-45S,2CT-OS-02-013
61083,เครื่องเย็บกระดาษ MAX HD-10 (เหล็ก),2CT-OS-02-014
61084,เครื่องเย็บกระดาษ MAX HD-10D (ลวด 2 ตอน),2CT-OS-02-015
61085,เครื่องเย็บกระดาษ MAX HD-10N,2CT-OS-02-016
61086,เครื่องเย็บกระดาษ MAX HD-12N/17,2CT-OS-02-017
61087,เครื่องเย็บกระดาษ MAX HD-50,2CT-OS-02-018
61088,เครื่องเย็บกระดาษ MAX HD-50R,2CT-OS-02-019
61089,เครื่องเย็บกระดาษ MAX HD-88,2CT-OS-02-020
61090,เครื่องเย็บกระดาษ POWERSTONE No. PS 624A,2CT-OS-02-021
61091,เครื่องเย็บกระดาษ ตราช้าง DS-45N,2CT-OS-02-022
61092,เครื่องเย็บกระดาษ ตราช้าง DS-B8ER,2CT-OS-02-023
61093,เครื่องเย็บกระดาษ ตราช้าง HS-10H,2CT-OS-02-024
61094,เครื่องเย็บกระดาษ ตราช้าง HS-E10,2CT-OS-02-025
61095,เครื่องเย็บกระดาษ ตราช้าง No.10,2CT-OS-02-026
61096,เครื่องเย็บกระดาษ ตราม้า HD-10,2CT-OS-02-027
61097,เครื่องเย็บกระดาษ เอลเฟ่น No.10,2CT-OS-02-028
61098,ที่ถอนลวด AROMA No.6808 ด้ามหุ้ม PVC P.12,2CT-OS-02-029
61099,ที่ถอนลวด Eagle 1039A,2CT-OS-02-030
61100,ที่ถอนลวด Horse H-408,2CT-OS-02-031
61101,ที่ถอนลวด HR-11,2CT-OS-02-032
61102,ที่ถอนลวด Orca แบบช้อน G2,2CT-OS-02-033
61103,ที่ถอนลวด Sanko ก้ามปู 1029A,2CT-OS-02-034
61104,ที่ถอนลวด Sanko ก้ามปู 1029B,2CT-OS-02-035
61105,ที่ถอนลวด SDI No.1163,2CT-OS-02-036
61106,ที่ถอนลวด ตราม้า H-202,2CT-OS-02-037
61107,ที่ถอนลวด โรบิน No.469,2CT-OS-02-038
61108,เป๊กกดกระดาษ นานมี 100 ตัว กล่องใส,2CT-OS-02-039
61109,เป๊กกดกระดาษ นานมี 70 ตัว กล่องใส,2CT-OS-02-040
61110,"ลวดยิงบอร์ด Horse T3-10 MB 1,000 เข็ม",2CT-OS-02-041
61111,"ลวดยิงบอร์ด MAX T3-10 MB 1,000 เข็ม",2CT-OS-02-042
61112,"ลวดยิงบอร์ด MAX T3-13 MB 1,000 เข็ม",2CT-OS-02-043
61113,ลวดยิงบอร์ด ตราช้าง T-10 ไททาเนีย,2CT-OS-02-044
61114,"ลวดเย็บกระดาษ AROMA No.10 1,000 เข็ม",2CT-OS-02-045
61115,ลวดเย็บกระดาษ AROMA No.23/10,2CT-OS-02-046
61116,ลวดเย็บกระดาษ AROMA No.23/13,2CT-OS-02-047
61117,ลวดเย็บกระดาษ AROMA No.23/15,2CT-OS-02-048
61118,ลวดเย็บกระดาษ AROMA No.23/17,2CT-OS-02-049
61119,ลวดเย็บกระดาษ AROMA No.23/20,2CT-OS-02-050
61120,ลวดเย็บกระดาษ AROMA No.23/24,2CT-OS-02-051
61121,ลวดเย็บกระดาษ AROMA No.23/8,2CT-OS-02-052
61122,ลวดเย็บกระดาษ AROMA No.24/6(3),2CT-OS-02-053
61123,ลวดเย็บกระดาษ AROMA No.26/6(35),2CT-OS-02-054
61124,"ลวดเย็บกระดาษ Horse 1208 FA-H 1,000 เข็ม",2CT-OS-02-055
61125,"ลวดเย็บกระดาษ Horse 1210 FA-H 1,000 เข็ม",2CT-OS-02-056
61126,"ลวดเย็บกระดาษ Horse 1213 FA-H 1,000 เข็ม",2CT-OS-02-057
61127,"ลวดเย็บกระดาษ Horse 1215 FA-H 1,000 เข็ม",2CT-OS-02-058
61128,"ลวดเย็บกระดาษ Horse 1217 FA-H 1,000 เข็ม",2CT-OS-02-059
61129,"ลวดเย็บกระดาษ MAX 10-1M 1,000 เข็ม",2CT-OS-02-060
61130,"ลวดเย็บกระดาษ MAX 10-5M 5,000 เข็ม",2CT-OS-02-061
61131,"ลวดเย็บกระดาษ MAX 1210 FA-H 1,000 เข็ม",2CT-OS-02-062
61132,"ลวดเย็บกระดาษ MAX 1213 FA-H 1,000 เข็ม",2CT-OS-02-063
61133,"ลวดเย็บกระดาษ MAX 1215 FA-H 1,000 เข็ม",2CT-OS-02-064
61134,"ลวดเย็บกระดาษ MAX 1217 FA-H 1,000 เข็ม",2CT-OS-02-065
61135,"ลวดเย็บกระดาษ MAX 1220 FA-H 1,000 เข็ม",2CT-OS-02-066
